time,vertical_velocity,horizontal_velocity,dist,alt,ang,weight,acc,fuel,NN
18335,0.32,1658.41,-30226695.24,6088.8,0,219.86,0.04,55.86,0.01
18336,0.32,1658.41,-30228353.65,6088.48,0,219.86,0.04,55.86,0.01
18337,0.32,1658.41,-30230012.06,6088.16,0,219.86,0.04,55.86,0.01
18338,0.32,1658.41,-30231670.48,6087.84,0,219.85,0.04,55.85,0.01
18339,0.32,1658.41,-30233328.89,6087.52,0,219.85,0.04,55.85,0.01
18340,0.32,1658.41,-30234987.3,6087.2,0,219.85,0.04,55.85,0.01
18341,0.32,1658.41,-30236645.71,6086.88,0,219.85,0.04,55.85,0.01
18342,0.32,1658.41,-30238304.13,6086.56,0,219.84,0.04,55.84,0.01
18343,0.32,1658.41,-30239962.54,6086.24,0,219.84,0.04,55.84,0.01
18344,0.32,1658.41,-30241620.95,6085.92,0,219.84,0.04,55.84,0.01
18345,0.32,1658.41,-30243279.36,6085.6,0,219.83,0.04,55.83,0.01
18346,0.32,1658.41,-30244937.77,6085.28,0,219.83,0.04,55.83,0.01
18347,0.32,1658.41,-30246596.19,6084.96,0,219.83,0.04,55.83,0.01
18348,0.32,1658.41,-30248254.6,6084.64,0,219.83,0.04,55.83,0.01
18349,0.32,1658.41,-30249913.01,6084.32,0,219.82,0.04,55.82,0.01
18350,0.32,1658.41,-30251571.42,6084,0,219.82,0.04,55.82,0.01
18351,0.32,1658.41,-30253229.84,6083.68,0,219.82,0.04,55.82,0.01
18352,0.32,1658.41,-30254888.25,6083.36,0,219.81,0.04,55.81,0.01
18353,0.32,1658.41,-30256546.66,6083.04,0,219.81,0.04,55.81,0.01
18354,0.32,1658.41,-30258205.07,6082.72,0,219.81,0.04,55.81,0.01
18355,0.32,1658.41,-30259863.48,6082.4,0,219.81,0.04,55.81,0.01
18356,0.32,1658.41,-30261521.9,6082.08,0,219.8,0.04,55.8,0.01
18357,0.32,1658.41,-30263180.31,6081.76,0,219.8,0.04,55.8,0.01
18358,0.32,1658.41,-30264838.72,6081.44,0,219.8,0.04,55.8,0.01
18359,0.32,1658.41,-30266497.13,6081.12,0,219.79,0.04,55.79,0.01
18360,0.32,1658.41,-30268155.55,6080.8,0,219.79,0.04,55.79,0.01
18361,0.32,1658.41,-30269813.96,6080.48,0,219.79,0.04,55.79,0.01
18362,0.32,1658.41,-30271472.37,6080.16,0,219.79,0.04,55.79,0.01
18363,0.32,1658.41,-30273130.78,6079.84,0,219.78,0.04,55.78,0.01
18364,0.32,1658.41,-30274789.2,6079.52,0,219.78,0.04,55.78,0.01
18365,0.32,1658.41,-30276447.61,6079.2,0,219.78,0.04,55.78,0.01
18366,0.32,1658.41,-30278106.02,6078.88,0,219.77,0.04,55.77,0.01
18367,0.32,1658.41,-30279764.43,6078.56,0,219.77,0.04,55.77,0.01
18368,0.32,1658.41,-30281422.84,6078.24,0,219.77,0.04,55.77,0.01
18369,0.32,1658.41,-30283081.26,6077.92,0,219.77,0.04,55.77,0.01
18370,0.32,1658.41,-30284739.67,6077.6,0,219.76,0.04,55.76,0.01
18371,0.32,1658.41,-30286398.08,6077.28,0,219.76,0.04,55.76,0.01
18372,0.32,1658.41,-30288056.49,6076.96,0,219.76,0.04,55.76,0.01
18373,0.32,1658.41,-30289714.91,6076.64,0,219.76,0.04,55.76,0.01
18374,0.32,1658.41,-30291373.32,6076.32,0,219.75,0.04,55.75,0.01
18375,0.32,1658.41,-30293031.73,6076,0,219.75,0.04,55.75,0.01
18376,0.32,1658.41,-30294690.14,6075.68,0,219.75,0.04,55.75,0.01
18377,0.32,1658.41,-30296348.55,6075.36,0,219.74,0.04,55.74,0.01
18378,0.32,1658.41,-30298006.97,6075.04,0,219.74,0.04,55.74,0.01
18379,0.32,1658.41,-30299665.38,6074.72,0,219.74,0.04,55.74,0.01
18380,0.32,1658.41,-30301323.79,6074.4,0,219.74,0.04,55.74,0.01
18381,0.32,1658.41,-30302982.2,6074.08,0,219.73,0.04,55.73,0.01
18382,0.32,1658.41,-30304640.62,6073.76,0,219.73,0.04,55.73,0.01
18383,0.32,1658.41,-30306299.03,6073.44,0,219.73,0.04,55.73,0.01
18384,0.32,1658.41,-30307957.44,6073.12,0,219.72,0.04,55.72,0.01
18385,0.32,1658.41,-30309615.85,6072.8,0,219.72,0.04,55.72,0.01
18386,0.32,1658.41,-30311274.26,6072.48,0,219.72,0.04,55.72,0.01
18387,0.32,1658.41,-30312932.68,6072.16,0,219.72,0.04,55.72,0.01
18388,0.32,1658.41,-30314591.09,6071.84,0,219.71,0.04,55.71,0.01
18389,0.32,1658.41,-30316249.5,6071.52,0,219.71,0.04,55.71,0.01
18390,0.32,1658.41,-30317907.91,6071.2,0,219.71,0.04,55.71,0.01
18391,0.32,1658.41,-30319566.33,6070.88,0,219.7,0.04,55.7,0.01
18392,0.32,1658.41,-30321224.74,6070.56,0,219.7,0.04,55.7,0.01
18393,0.32,1658.41,-30322883.15,6070.24,0,219.7,0.04,55.7,0.01
18394,0.32,1658.41,-30324541.56,6069.92,0,219.7,0.04,55.7,0.01
18395,0.32,1658.41,-30326199.98,6069.6,0,219.69,0.04,55.69,0.01
18396,0.32,1658.41,-30327858.39,6069.28,0,219.69,0.04,55.69,0.01
18397,0.32,1658.41,-30329516.8,6068.96,0,219.69,0.04,55.69,0.01
18398,0.32,1658.41,-30331175.21,6068.64,0,219.68,0.04,55.68,0.01
18399,0.32,1658.41,-30332833.62,6068.32,0,219.68,0.04,55.68,0.01
18400,0.32,1658.41,-30334492.04,6068,0,219.68,0.04,55.68,0.01
18401,0.32,1658.41,-30336150.45,6067.68,0,219.68,0.04,55.68,0.01
18402,0.32,1658.41,-30337808.86,6067.36,0,219.67,0.04,55.67,0.01
18403,0.32,1658.41,-30339467.27,6067.04,0,219.67,0.04,55.67,0.01
18404,0.32,1658.41,-30341125.69,6066.72,0,219.67,0.04,55.67,0.01
18405,0.32,1658.41,-30342784.1,6066.4,0,219.66,0.04,55.66,0.01
18406,0.32,1658.41,-30344442.51,6066.08,0,219.66,0.04,55.66,0.01
18407,0.32,1658.41,-30346100.92,6065.76,0,219.66,0.04,55.66,0.01
18408,0.32,1658.41,-30347759.33,6065.44,0,219.66,0.04,55.66,0.01
18409,0.32,1658.41,-30349417.75,6065.12,0,219.65,0.04,55.65,0.01
18410,0.32,1658.41,-30351076.16,6064.8,0,219.65,0.04,55.65,0.01
18411,0.32,1658.41,-30352734.57,6064.48,0,219.65,0.04,55.65,0.01
18412,0.32,1658.41,-30354392.98,6064.16,0,219.64,0.04,55.64,0.01
18413,0.32,1658.41,-30356051.4,6063.84,0,219.64,0.04,55.64,0.01
18414,0.32,1658.41,-30357709.81,6063.52,0,219.64,0.04,55.64,0.01
18415,0.32,1658.41,-30359368.22,6063.2,0,219.64,0.04,55.64,0.01
18416,0.32,1658.41,-30361026.63,6062.88,0,219.63,0.04,55.63,0.01
18417,0.32,1658.41,-30362685.04,6062.56,0,219.63,0.04,55.63,0.01
18418,0.32,1658.41,-30364343.46,6062.24,0,219.63,0.04,55.63,0.01
18419,0.32,1658.41,-30366001.87,6061.92,0,219.62,0.04,55.62,0.01
18420,0.32,1658.41,-30367660.28,6061.6,0,219.62,0.04,55.62,0.01
18421,0.32,1658.41,-30369318.69,6061.28,0,219.62,0.04,55.62,0.01
18422,0.32,1658.41,-30370977.11,6060.96,0,219.62,0.04,55.62,0.01
18423,0.32,1658.41,-30372635.52,6060.64,0,219.61,0.04,55.61,0.01
18424,0.32,1658.41,-30374293.93,6060.32,0,219.61,0.04,55.61,0.01
18425,0.32,1658.41,-30375952.34,6060,0,219.61,0.04,55.61,0.01
18426,0.32,1658.41,-30377610.76,6059.68,0,219.6,0.04,55.6,0.01
18427,0.32,1658.41,-30379269.17,6059.36,0,219.6,0.04,55.6,0.01
18428,0.32,1658.41,-30380927.58,6059.04,0,219.6,0.04,55.6,0.01
18429,0.32,1658.41,-30382585.99,6058.72,0,219.6,0.04,55.6,0.01
18430,0.32,1658.41,-30384244.4,6058.4,0,219.59,0.04,55.59,0.01
18431,0.32,1658.41,-30385902.82,6058.08,0,219.59,0.04,55.59,0.01
18432,0.32,1658.41,-30387561.23,6057.76,0,219.59,0.04,55.59,0.01
18433,0.32,1658.41,-30389219.64,6057.44,0,219.58,0.04,55.58,0.01
18434,0.32,1658.41,-30390878.05,6057.12,0,219.58,0.04,55.58,0.01
18435,0.32,1658.41,-30392536.47,6056.8,0,219.58,0.04,55.58,0.01
18436,0.32,1658.41,-30394194.88,6056.48,0,219.58,0.04,55.58,0.01
18437,0.32,1658.41,-30395853.29,6056.16,0,219.57,0.04,55.57,0.01
18438,0.32,1658.41,-30397511.7,6055.84,0,219.57,0.04,55.57,0.01
18439,0.32,1658.41,-30399170.11,6055.52,0,219.57,0.04,55.57,0.01
18440,0.32,1658.41,-30400828.53,6055.2,0,219.56,0.04,55.56,0.01
18441,0.32,1658.41,-30402486.94,6054.88,0,219.56,0.04,55.56,0.01
18442,0.32,1658.41,-30404145.35,6054.56,0,219.56,0.04,55.56,0.01
18443,0.32,1658.41,-30405803.76,6054.24,0,219.56,0.04,55.56,0.01
18444,0.32,1658.41,-30407462.18,6053.92,0,219.55,0.04,55.55,0.01
18445,0.32,1658.41,-30409120.59,6053.6,0,219.55,0.04,55.55,0.01
18446,0.32,1658.41,-30410779,6053.29,0,219.55,0.04,55.55,0.01
18447,0.32,1658.41,-30412437.41,6052.97,0,219.54,0.04,55.54,0.01
18448,0.32,1658.41,-30414095.83,6052.65,0,219.54,0.04,55.54,0.01
18449,0.32,1658.41,-30415754.24,6052.33,0,219.54,0.04,55.54,0.01
18450,0.32,1658.41,-30417412.65,6052.01,0,219.54,0.04,55.54,0.01
18451,0.32,1658.41,-30419071.06,6051.69,0,219.53,0.04,55.53,0.01
18452,0.32,1658.41,-30420729.47,6051.37,0,219.53,0.04,55.53,0.01
18453,0.32,1658.41,-30422387.89,6051.05,0,219.53,0.04,55.53,0.01
18454,0.32,1658.41,-30424046.3,6050.73,0,219.52,0.04,55.52,0.01
18455,0.32,1658.41,-30425704.71,6050.41,0,219.52,0.04,55.52,0.01
18456,0.32,1658.41,-30427363.12,6050.09,0,219.52,0.04,55.52,0.01
18457,0.32,1658.41,-30429021.54,6049.77,0,219.52,0.04,55.52,0.01
18458,0.32,1658.41,-30430679.95,6049.45,0,219.51,0.04,55.51,0.01
18459,0.32,1658.41,-30432338.36,6049.13,0,219.51,0.04,55.51,0.01
18460,0.32,1658.41,-30433996.77,6048.81,0,219.51,0.04,55.51,0.01
18461,0.32,1658.41,-30435655.18,6048.49,0,219.51,0.04,55.51,0.01
18462,0.32,1658.41,-30437313.6,6048.17,0,219.5,0.04,55.5,0.01
18463,0.32,1658.41,-30438972.01,6047.85,0,219.5,0.04,55.5,0.01
18464,0.32,1658.41,-30440630.42,6047.53,0,219.5,0.04,55.5,0.01
18465,0.32,1658.41,-30442288.83,6047.21,0,219.49,0.04,55.49,0.01
18466,0.32,1658.41,-30443947.25,6046.89,0,219.49,0.04,55.49,0.01
18467,0.32,1658.41,-30445605.66,6046.57,0,219.49,0.04,55.49,0.01
18468,0.32,1658.41,-30447264.07,6046.25,0,219.49,0.04,55.49,0.01
18469,0.32,1658.41,-30448922.48,6045.93,0,219.48,0.04,55.48,0.01
18470,0.32,1658.41,-30450580.89,6045.61,0,219.48,0.04,55.48,0.01
18471,0.32,1658.41,-30452239.31,6045.29,0,219.48,0.04,55.48,0.01
18472,0.32,1658.41,-30453897.72,6044.97,0,219.47,0.04,55.47,0.01
18473,0.32,1658.41,-30455556.13,6044.65,0,219.47,0.04,55.47,0.01
18474,0.32,1658.41,-30457214.54,6044.33,0,219.47,0.04,55.47,0.01
18475,0.32,1658.41,-30458872.96,6044.01,0,219.47,0.04,55.47,0.01
18476,0.32,1658.41,-30460531.37,6043.7,0,219.46,0.04,55.46,0.01
18477,0.32,1658.41,-30462189.78,6043.38,0,219.46,0.04,55.46,0.01
18478,0.32,1658.41,-30463848.19,6043.06,0,219.46,0.04,55.46,0.01
18479,0.32,1658.41,-30465506.61,6042.74,0,219.45,0.04,55.45,0.01
18480,0.32,1658.41,-30467165.02,6042.42,0,219.45,0.04,55.45,0.01
18481,0.32,1658.41,-30468823.43,6042.1,0,219.45,0.04,55.45,0.01
18482,0.32,1658.41,-30470481.84,6041.78,0,219.45,0.04,55.45,0.01
18483,0.32,1658.41,-30472140.25,6041.46,0,219.44,0.04,55.44,0.01
18484,0.32,1658.41,-30473798.67,6041.14,0,219.44,0.04,55.44,0.01
18485,0.32,1658.41,-30475457.08,6040.82,0,219.44,0.04,55.44,0.01
18486,0.32,1658.41,-30477115.49,6040.5,0,219.43,0.04,55.43,0.01
18487,0.32,1658.41,-30478773.9,6040.18,0,219.43,0.04,55.43,0.01
18488,0.32,1658.41,-30480432.32,6039.86,0,219.43,0.04,55.43,0.01
18489,0.32,1658.41,-30482090.73,6039.54,0,219.43,0.04,55.43,0.01
18490,0.32,1658.41,-30483749.14,6039.22,0,219.42,0.04,55.42,0.01
18491,0.32,1658.41,-30485407.55,6038.9,0,219.42,0.04,55.42,0.01
18492,0.32,1658.41,-30487065.96,6038.58,0,219.42,0.04,55.42,0.01
18493,0.32,1658.41,-30488724.38,6038.26,0,219.41,0.04,55.41,0.01
18494,0.32,1658.41,-30490382.79,6037.94,0,219.41,0.04,55.41,0.01
18495,0.32,1658.41,-30492041.2,6037.62,0,219.41,0.04,55.41,0.01
18496,0.32,1658.41,-30493699.61,6037.3,0,219.41,0.04,55.41,0.01
18497,0.32,1658.41,-30495358.03,6036.98,0,219.4,0.04,55.4,0.01
18498,0.32,1658.41,-30497016.44,6036.66,0,219.4,0.04,55.4,0.01
18499,0.32,1658.41,-30498674.85,6036.35,0,219.4,0.04,55.4,0.01
18500,0.32,1658.41,-30500333.26,6036.03,0,219.39,0.04,55.39,0.01
18501,0.32,1658.41,-30501991.68,6035.71,0,219.39,0.04,55.39,0.01
18502,0.32,1658.41,-30503650.09,6035.39,0,219.39,0.04,55.39,0.01
18503,0.32,1658.41,-30505308.5,6035.07,0,219.39,0.04,55.39,0.01
18504,0.32,1658.41,-30506966.91,6034.75,0,219.38,0.04,55.38,0.01
18505,0.32,1658.41,-30508625.32,6034.43,0,219.38,0.04,55.38,0.01
18506,0.32,1658.41,-30510283.74,6034.11,0,219.38,0.04,55.38,0.01
18507,0.32,1658.41,-30511942.15,6033.79,0,219.37,0.04,55.37,0.01
18508,0.32,1658.41,-30513600.56,6033.47,0,219.37,0.04,55.37,0.01
18509,0.32,1658.41,-30515258.97,6033.15,0,219.37,0.04,55.37,0.01
18510,0.32,1658.41,-30516917.39,6032.83,0,219.37,0.04,55.37,0.01
18511,0.32,1658.41,-30518575.8,6032.51,0,219.36,0.04,55.36,0.01
18512,0.32,1658.41,-30520234.21,6032.19,0,219.36,0.04,55.36,0.01
18513,0.32,1658.41,-30521892.62,6031.87,0,219.36,0.04,55.36,0.01
18514,0.32,1658.41,-30523551.03,6031.55,0,219.35,0.04,55.35,0.01
18515,0.32,1658.41,-30525209.45,6031.23,0,219.35,0.04,55.35,0.01
18516,0.32,1658.41,-30526867.86,6030.91,0,219.35,0.04,55.35,0.01
18517,0.32,1658.41,-30528526.27,6030.59,0,219.35,0.04,55.35,0.01
18518,0.32,1658.41,-30530184.68,6030.28,0,219.34,0.04,55.34,0.01
18519,0.32,1658.41,-30531843.1,6029.96,0,219.34,0.04,55.34,0.01
18520,0.32,1658.41,-30533501.51,6029.64,0,219.34,0.04,55.34,0.01
18521,0.32,1658.41,-30535159.92,6029.32,0,219.33,0.04,55.33,0.01
18522,0.32,1658.41,-30536818.33,6029,0,219.33,0.04,55.33,0.01
18523,0.32,1658.41,-30538476.74,6028.68,0,219.33,0.04,55.33,0.01
18524,0.32,1658.41,-30540135.16,6028.36,0,219.33,0.04,55.33,0.01
18525,0.32,1658.41,-30541793.57,6028.04,0,219.32,0.04,55.32,0.01
18526,0.32,1658.41,-30543451.98,6027.72,0,219.32,0.04,55.32,0.01
18527,0.32,1658.41,-30545110.39,6027.4,0,219.32,0.04,55.32,0.01
18528,0.32,1658.41,-30546768.81,6027.08,0,219.31,0.04,55.31,0.01
18529,0.32,1658.41,-30548427.22,6026.76,0,219.31,0.04,55.31,0.01
18530,0.32,1658.41,-30550085.63,6026.44,0,219.31,0.04,55.31,0.01
18531,0.32,1658.41,-30551744.04,6026.12,0,219.31,0.04,55.31,0.01
18532,0.32,1658.41,-30553402.46,6025.8,0,219.3,0.04,55.3,0.01
18533,0.32,1658.41,-30555060.87,6025.48,0,219.3,0.04,55.3,0.01
18534,0.32,1658.41,-30556719.28,6025.17,0,219.3,0.04,55.3,0.01
18535,0.32,1658.41,-30558377.69,6024.85,0,219.3,0.04,55.3,0.01
18536,0.32,1658.41,-30560036.1,6024.53,0,219.29,0.04,55.29,0.01
18537,0.32,1658.41,-30561694.52,6024.21,0,219.29,0.04,55.29,0.01
18538,0.32,1658.41,-30563352.93,6023.89,0,219.29,0.04,55.29,0.01
18539,0.32,1658.41,-30565011.34,6023.57,0,219.28,0.04,55.28,0.01
18540,0.32,1658.41,-30566669.75,6023.25,0,219.28,0.04,55.28,0.01
18541,0.32,1658.41,-30568328.17,6022.93,0,219.28,0.04,55.28,0.01
18542,0.32,1658.41,-30569986.58,6022.61,0,219.28,0.04,55.28,0.01
18543,0.32,1658.41,-30571644.99,6022.29,0,219.27,0.04,55.27,0.01
18544,0.32,1658.41,-30573303.4,6021.97,0,219.27,0.04,55.27,0.01
18545,0.32,1658.41,-30574961.81,6021.65,0,219.27,0.04,55.27,0.01
18546,0.32,1658.41,-30576620.23,6021.33,0,219.26,0.04,55.26,0.01
18547,0.32,1658.41,-30578278.64,6021.01,0,219.26,0.04,55.26,0.01
18548,0.32,1658.41,-30579937.05,6020.69,0,219.26,0.04,55.26,0.01
18549,0.32,1658.41,-30581595.46,6020.38,0,219.26,0.04,55.26,0.01
18550,0.32,1658.41,-30583253.88,6020.06,0,219.25,0.04,55.25,0.01
18551,0.32,1658.41,-30584912.29,6019.74,0,219.25,0.04,55.25,0.01
18552,0.32,1658.41,-30586570.7,6019.42,0,219.25,0.04,55.25,0.01
18553,0.32,1658.41,-30588229.11,6019.1,0,219.24,0.04,55.24,0.01
18554,0.32,1658.41,-30589887.53,6018.78,0,219.24,0.04,55.24,0.01
18555,0.32,1658.41,-30591545.94,6018.46,0,219.24,0.04,55.24,0.01
18556,0.32,1658.41,-30593204.35,6018.14,0,219.24,0.04,55.24,0.01
18557,0.32,1658.41,-30594862.76,6017.82,0,219.23,0.04,55.23,0.01
18558,0.32,1658.41,-30596521.17,6017.5,0,219.23,0.04,55.23,0.01
18559,0.32,1658.41,-30598179.59,6017.18,0,219.23,0.04,55.23,0.01
18560,0.32,1658.41,-30599838,6016.86,0,219.22,0.04,55.22,0.01
18561,0.32,1658.41,-30601496.41,6016.54,0,219.22,0.04,55.22,0.01
18562,0.32,1658.41,-30603154.82,6016.22,0,219.22,0.04,55.22,0.01
18563,0.32,1658.41,-30604813.24,6015.91,0,219.22,0.04,55.22,0.01
18564,0.32,1658.41,-30606471.65,6015.59,0,219.21,0.04,55.21,0.01
18565,0.32,1658.41,-30608130.06,6015.27,0,219.21,0.04,55.21,0.01
18566,0.32,1658.41,-30609788.47,6014.95,0,219.21,0.04,55.21,0.01
18567,0.32,1658.41,-30611446.88,6014.63,0,219.2,0.04,55.2,0.01
18568,0.32,1658.41,-30613105.3,6014.31,0,219.2,0.04,55.2,0.01
18569,0.32,1658.41,-30614763.71,6013.99,0,219.2,0.04,55.2,0.01
18570,0.32,1658.41,-30616422.12,6013.67,0,219.2,0.04,55.2,0.01
18571,0.32,1658.41,-30618080.53,6013.35,0,219.19,0.04,55.19,0.01
18572,0.32,1658.41,-30619738.95,6013.03,0,219.19,0.04,55.19,0.01
18573,0.32,1658.41,-30621397.36,6012.71,0,219.19,0.04,55.19,0.01
18574,0.32,1658.41,-30623055.77,6012.39,0,219.18,0.04,55.18,0.01
18575,0.32,1658.41,-30624714.18,6012.07,0,219.18,0.04,55.18,0.01
18576,0.32,1658.41,-30626372.59,6011.76,0,219.18,0.04,55.18,0.01
18577,0.32,1658.41,-30628031.01,6011.44,0,219.18,0.04,55.18,0.01
18578,0.32,1658.41,-30629689.42,6011.12,0,219.17,0.04,55.17,0.01
18579,0.32,1658.41,-30631347.83,6010.8,0,219.17,0.04,55.17,0.01
18580,0.32,1658.41,-30633006.24,6010.48,0,219.17,0.04,55.17,0.01
18581,0.32,1658.41,-30634664.66,6010.16,0,219.16,0.04,55.16,0.01
18582,0.32,1658.41,-30636323.07,6009.84,0,219.16,0.04,55.16,0.01
18583,0.32,1658.41,-30637981.48,6009.52,0,219.16,0.04,55.16,0.01
18584,0.32,1658.41,-30639639.89,6009.2,0,219.16,0.04,55.16,0.01
18585,0.32,1658.41,-30641298.31,6008.88,0,219.15,0.04,55.15,0.01
18586,0.32,1658.41,-30642956.72,6008.56,0,219.15,0.04,55.15,0.01
18587,0.32,1658.41,-30644615.13,6008.24,0,219.15,0.04,55.15,0.01
18588,0.32,1658.41,-30646273.54,6007.93,0,219.14,0.04,55.14,0.01
18589,0.32,1658.41,-30647931.95,6007.61,0,219.14,0.04,55.14,0.01
18590,0.32,1658.41,-30649590.37,6007.29,0,219.14,0.04,55.14,0.01
18591,0.32,1658.41,-30651248.78,6006.97,0,219.14,0.04,55.14,0.01
18592,0.32,1658.41,-30652907.19,6006.65,0,219.13,0.04,55.13,0.01
18593,0.32,1658.41,-30654565.6,6006.33,0,219.13,0.04,55.13,0.01
18594,0.32,1658.41,-30656224.02,6006.01,0,219.13,0.04,55.13,0.01
18595,0.32,1658.41,-30657882.43,6005.69,0,219.13,0.04,55.13,0.01
18596,0.32,1658.41,-30659540.84,6005.37,0,219.12,0.04,55.12,0.01
18597,0.32,1658.41,-30661199.25,6005.05,0,219.12,0.04,55.12,0.01
18598,0.32,1658.41,-30662857.66,6004.73,0,219.12,0.04,55.12,0.01
18599,0.32,1658.41,-30664516.08,6004.42,0,219.11,0.04,55.11,0.01
18600,0.32,1658.41,-30666174.49,6004.1,0,219.11,0.04,55.11,0.01
18601,0.32,1658.41,-30667832.9,6003.78,0,219.11,0.04,55.11,0.01
18602,0.32,1658.41,-30669491.31,6003.46,0,219.11,0.04,55.11,0.01
18603,0.32,1658.41,-30671149.73,6003.14,0,219.1,0.04,55.1,0.01
18604,0.32,1658.41,-30672808.14,6002.82,0,219.1,0.04,55.1,0.01
18605,0.32,1658.41,-30674466.55,6002.5,0,219.1,0.04,55.1,0.01
18606,0.32,1658.41,-30676124.96,6002.18,0,219.09,0.04,55.09,0.01
18607,0.32,1658.41,-30677783.38,6001.86,0,219.09,0.04,55.09,0.01
18608,0.32,1658.41,-30679441.79,6001.54,0,219.09,0.04,55.09,0.01
18609,0.32,1658.41,-30681100.2,6001.22,0,219.09,0.04,55.09,0.01
18610,0.32,1658.41,-30682758.61,6000.91,0,219.08,0.04,55.08,0.01
18611,0.32,1658.41,-30684417.02,6000.59,0,219.08,0.04,55.08,0.01
18612,0.32,1658.41,-30686075.44,6000.27,0,219.08,0.04,55.08,0.01
18613,0.32,1658.41,-30687733.85,5999.95,0,219.07,0.04,55.07,0.01
18614,0.32,1658.41,-30689392.26,5999.63,0,219.07,0.04,55.07,0.01
18615,0.32,1658.41,-30691050.67,5999.31,0,219.07,0.04,55.07,0.01
18616,0.32,1658.41,-30692709.09,5998.99,0,219.07,0.04,55.07,0.01
18617,0.32,1658.41,-30694367.5,5998.67,0,219.06,0.04,55.06,0.01
18618,0.32,1658.41,-30696025.91,5998.35,0,219.06,0.04,55.06,0.01
18619,0.32,1658.41,-30697684.32,5998.03,0,219.06,0.04,55.06,0.01
18620,0.32,1658.41,-30699342.73,5997.72,0,219.05,0.04,55.05,0.01
18621,0.32,1658.41,-30701001.15,5997.4,0,219.05,0.04,55.05,0.01
18622,0.32,1658.41,-30702659.56,5997.08,0,219.05,0.04,55.05,0.01
18623,0.32,1658.41,-30704317.97,5996.76,0,219.05,0.04,55.05,0.01
18624,0.32,1658.41,-30705976.38,5996.44,0,219.04,0.04,55.04,0.01
18625,0.32,1658.41,-30707634.8,5996.12,0,219.04,0.04,55.04,0.01
18626,0.32,1658.41,-30709293.21,5995.8,0,219.04,0.04,55.04,0.01
18627,0.32,1658.41,-30710951.62,5995.48,0,219.03,0.04,55.03,0.01
18628,0.32,1658.41,-30712610.03,5995.16,0,219.03,0.04,55.03,0.01
18629,0.32,1658.41,-30714268.44,5994.84,0,219.03,0.04,55.03,0.01
18630,0.32,1658.41,-30715926.86,5994.53,0,219.03,0.04,55.03,0.01
18631,0.32,1658.41,-30717585.27,5994.21,0,219.02,0.04,55.02,0.01
18632,0.32,1658.41,-30719243.68,5993.89,0,219.02,0.04,55.02,0.01
18633,0.32,1658.41,-30720902.09,5993.57,0,219.02,0.04,55.02,0.01
18634,0.32,1658.41,-30722560.51,5993.25,0,219.01,0.04,55.01,0.01
18635,0.32,1658.41,-30724218.92,5992.93,0,219.01,0.04,55.01,0.01
18636,0.32,1658.41,-30725877.33,5992.61,0,219.01,0.04,55.01,0.01
18637,0.32,1658.41,-30727535.74,5992.29,0,219.01,0.04,55.01,0.01
18638,0.32,1658.41,-30729194.16,5991.97,0,219,0.04,55,0.01
18639,0.32,1658.41,-30730852.57,5991.66,0,219,0.04,55,0.01
18640,0.32,1658.41,-30732510.98,5991.34,0,219,0.04,55,0.01
18641,0.32,1658.41,-30734169.39,5991.02,0,218.99,0.04,54.99,0.01
18642,0.32,1658.41,-30735827.8,5990.7,0,218.99,0.04,54.99,0.01
18643,0.32,1658.41,-30737486.22,5990.38,0,218.99,0.04,54.99,0.01
18644,0.32,1658.41,-30739144.63,5990.06,0,218.99,0.04,54.99,0.01
18645,0.32,1658.41,-30740803.04,5989.74,0,218.98,0.04,54.98,0.01
18646,0.32,1658.41,-30742461.45,5989.42,0,218.98,0.04,54.98,0.01
18647,0.32,1658.41,-30744119.87,5989.1,0,218.98,0.04,54.98,0.01
18648,0.32,1658.41,-30745778.28,5988.78,0,218.97,0.04,54.97,0.01
18649,0.32,1658.41,-30747436.69,5988.47,0,218.97,0.04,54.97,0.01
18650,0.32,1658.41,-30749095.1,5988.15,0,218.97,0.04,54.97,0.01
18651,0.32,1658.41,-30750753.51,5987.83,0,218.97,0.04,54.97,0.01
18652,0.32,1658.41,-30752411.93,5987.51,0,218.96,0.04,54.96,0.01
18653,0.32,1658.41,-30754070.34,5987.19,0,218.96,0.04,54.96,0.01
18654,0.32,1658.41,-30755728.75,5986.87,0,218.96,0.04,54.96,0.01
18655,0.32,1658.41,-30757387.16,5986.55,0,218.96,0.04,54.96,0.01
18656,0.32,1658.41,-30759045.58,5986.23,0,218.95,0.04,54.95,0.01
18657,0.32,1658.41,-30760703.99,5985.92,0,218.95,0.04,54.95,0.01
18658,0.32,1658.41,-30762362.4,5985.6,0,218.95,0.04,54.95,0.01
18659,0.32,1658.41,-30764020.81,5985.28,0,218.94,0.04,54.94,0.01
18660,0.32,1658.41,-30765679.23,5984.96,0,218.94,0.04,54.94,0.01
18661,0.32,1658.41,-30767337.64,5984.64,0,218.94,0.04,54.94,0.01
18662,0.32,1658.41,-30768996.05,5984.32,0,218.94,0.04,54.94,0.01
18663,0.32,1658.41,-30770654.46,5984,0,218.93,0.04,54.93,0.01
18664,0.32,1658.41,-30772312.87,5983.68,0,218.93,0.04,54.93,0.01
18665,0.32,1658.41,-30773971.29,5983.36,0,218.93,0.04,54.93,0.01
18666,0.32,1658.41,-30775629.7,5983.05,0,218.92,0.04,54.92,0.01
18667,0.32,1658.41,-30777288.11,5982.73,0,218.92,0.04,54.92,0.01
