time,vertical_velocity,horizontal_velocity,dist,alt,ang,weight,acc,fuel,NN
8858,0.48,1641.44,-14360014.89,7704.01,0,235.68,0.05,71.68,0.02
8859,0.48,1641.44,-14361656.33,7703.53,0,235.68,0.05,71.68,0.02
8860,0.48,1641.44,-14363297.77,7703.04,0,235.68,0.05,71.68,0.02
8861,0.48,1641.44,-14364939.21,7702.56,0,235.67,0.05,71.67,0.02
8862,0.48,1641.44,-14366580.65,7702.08,0,235.67,0.05,71.67,0.02
8863,0.48,1641.44,-14368222.09,7701.59,0,235.66,0.05,71.66,0.02
8864,0.48,1641.44,-14369863.53,7701.11,0,235.66,0.05,71.66,0.02
8865,0.48,1641.44,-14371504.97,7700.63,0,235.65,0.05,71.65,0.02
8866,0.48,1641.44,-14373146.41,7700.14,0,235.65,0.05,71.65,0.02
8867,0.48,1641.44,-14374787.86,7699.66,0,235.65,0.05,71.65,0.02
8868,0.48,1641.44,-14376429.3,7699.18,0,235.64,0.05,71.64,0.02
8869,0.48,1641.44,-14378070.74,7698.69,0,235.64,0.05,71.64,0.02
8870,0.48,1641.44,-14379712.18,7698.21,0,235.63,0.05,71.63,0.02
8871,0.48,1641.44,-14381353.62,7697.73,0,235.63,0.05,71.63,0.02
8872,0.48,1641.44,-14382995.06,7697.25,0,235.62,0.05,71.62,0.02
8873,0.48,1641.44,-14384636.5,7696.76,0,235.62,0.05,71.62,0.02
8874,0.48,1641.44,-14386277.94,7696.28,0,235.62,0.05,71.62,0.02
8875,0.48,1641.44,-14387919.38,7695.8,0,235.61,0.05,71.61,0.02
8876,0.48,1641.44,-14389560.82,7695.31,0,235.61,0.05,71.61,0.02
8877,0.48,1641.44,-14391202.26,7694.83,0,235.6,0.05,71.6,0.02
8878,0.48,1641.44,-14392843.7,7694.35,0,235.6,0.05,71.6,0.02
8879,0.48,1641.44,-14394485.14,7693.86,0,235.59,0.05,71.59,0.02
8880,0.48,1641.44,-14396126.58,7693.38,0,235.59,0.05,71.59,0.02
8881,0.48,1641.44,-14397768.02,7692.9,0,235.59,0.05,71.59,0.02
8882,0.48,1641.44,-14399409.46,7692.41,0,235.58,0.05,71.58,0.02
8883,0.48,1641.44,-14401050.9,7691.93,0,235.58,0.05,71.58,0.02
8884,0.48,1641.44,-14402692.34,7691.45,0,235.57,0.05,71.57,0.02
8885,0.48,1641.44,-14404333.78,7690.96,0,235.57,0.05,71.57,0.02
8886,0.48,1641.44,-14405975.22,7690.48,0,235.56,0.05,71.56,0.02
8887,0.48,1641.44,-14407616.66,7690,0,235.56,0.05,71.56,0.02
8888,0.48,1641.44,-14409258.11,7689.52,0,235.56,0.05,71.56,0.02
8889,0.48,1641.44,-14410899.55,7689.03,0,235.55,0.05,71.55,0.02
8890,0.48,1641.44,-14412540.99,7688.55,0,235.55,0.05,71.55,0.02
8891,0.48,1641.44,-14414182.43,7688.07,0,235.54,0.05,71.54,0.02
8892,0.48,1641.44,-14415823.87,7687.58,0,235.54,0.05,71.54,0.02
8893,0.48,1641.44,-14417465.31,7687.1,0,235.53,0.05,71.53,0.02
8894,0.48,1641.44,-14419106.75,7686.62,0,235.53,0.05,71.53,0.02
8895,0.48,1641.44,-14420748.19,7686.13,0,235.53,0.05,71.53,0.02
8896,0.48,1641.44,-14422389.63,7685.65,0,235.52,0.05,71.52,0.02
8897,0.48,1641.44,-14424031.07,7685.17,0,235.52,0.05,71.52,0.02
8898,0.48,1641.44,-14425672.51,7684.69,0,235.51,0.05,71.51,0.02
8899,0.48,1641.44,-14427313.95,7684.2,0,235.51,0.05,71.51,0.02
8900,0.48,1641.44,-14428955.39,7683.72,0,235.5,0.05,71.5,0.02
8901,0.48,1641.44,-14430596.83,7683.24,0,235.5,0.05,71.5,0.02
8902,0.48,1641.44,-14432238.27,7682.75,0,235.5,0.05,71.5,0.02
8903,0.48,1641.44,-14433879.71,7682.27,0,235.49,0.05,71.49,0.02
8904,0.48,1641.44,-14435521.15,7681.79,0,235.49,0.05,71.49,0.02
8905,0.48,1641.44,-14437162.59,7681.3,0,235.48,0.05,71.48,0.02
8906,0.48,1641.44,-14438804.03,7680.82,0,235.48,0.05,71.48,0.02
8907,0.48,1641.44,-14440445.47,7680.34,0,235.47,0.05,71.47,0.02
8908,0.48,1641.44,-14442086.92,7679.86,0,235.47,0.05,71.47,0.02
8909,0.48,1641.44,-14443728.36,7679.37,0,235.47,0.05,71.47,0.02
8910,0.48,1641.44,-14445369.8,7678.89,0,235.46,0.05,71.46,0.02
8911,0.48,1641.44,-14447011.24,7678.41,0,235.46,0.05,71.46,0.02
8912,0.48,1641.44,-14448652.68,7677.92,0,235.45,0.05,71.45,0.02
8913,0.48,1641.44,-14450294.12,7677.44,0,235.45,0.05,71.45,0.02
8914,0.48,1641.44,-14451935.56,7676.96,0,235.44,0.05,71.44,0.02
8915,0.48,1641.44,-14453577,7676.48,0,235.44,0.05,71.44,0.02
8916,0.48,1641.44,-14455218.44,7675.99,0,235.44,0.05,71.44,0.02
8917,0.48,1641.44,-14456859.88,7675.51,0,235.43,0.05,71.43,0.02
8918,0.48,1641.44,-14458501.32,7675.03,0,235.43,0.05,71.43,0.02
8919,0.48,1641.44,-14460142.76,7674.55,0,235.42,0.05,71.42,0.02
8920,0.48,1641.44,-14461784.2,7674.06,0,235.42,0.05,71.42,0.02
8921,0.48,1641.44,-14463425.64,7673.58,0,235.41,0.05,71.41,0.02
8922,0.48,1641.44,-14465067.08,7673.1,0,235.41,0.05,71.41,0.02
8923,0.48,1641.44,-14466708.52,7672.61,0,235.4,0.05,71.4,0.02
8924,0.48,1641.44,-14468349.96,7672.13,0,235.4,0.05,71.4,0.02
8925,0.48,1641.44,-14469991.4,7671.65,0,235.4,0.05,71.4,0.02
8926,0.48,1641.44,-14471632.84,7671.17,0,235.39,0.05,71.39,0.02
8927,0.48,1641.44,-14473274.28,7670.68,0,235.39,0.05,71.39,0.02
8928,0.48,1641.44,-14474915.72,7670.2,0,235.38,0.05,71.38,0.02
8929,0.48,1641.44,-14476557.17,7669.72,0,235.38,0.05,71.38,0.02
8930,0.48,1641.44,-14478198.61,7669.23,0,235.37,0.05,71.37,0.02
8931,0.48,1641.44,-14479840.05,7668.75,0,235.37,0.05,71.37,0.02
8932,0.48,1641.44,-14481481.49,7668.27,0,235.37,0.05,71.37,0.02
8933,0.48,1641.44,-14483122.93,7667.79,0,235.36,0.05,71.36,0.02
8934,0.48,1641.44,-14484764.37,7667.3,0,235.36,0.05,71.36,0.02
8935,0.48,1641.44,-14486405.81,7666.82,0,235.35,0.05,71.35,0.02
8936,0.48,1641.44,-14488047.25,7666.34,0,235.35,0.05,71.35,0.02
8937,0.48,1641.44,-14489688.69,7665.86,0,235.34,0.05,71.34,0.02
8938,0.48,1641.44,-14491330.13,7665.37,0,235.34,0.05,71.34,0.02
8939,0.48,1641.44,-14492971.57,7664.89,0,235.34,0.05,71.34,0.02
8940,0.48,1641.44,-14494613.01,7664.41,0,235.33,0.05,71.33,0.02
8941,0.48,1641.44,-14496254.45,7663.93,0,235.33,0.05,71.33,0.02
8942,0.48,1641.44,-14497895.89,7663.44,0,235.32,0.05,71.32,0.02
8943,0.48,1641.44,-14499537.33,7662.96,0,235.32,0.05,71.32,0.02
8944,0.48,1641.44,-14501178.77,7662.48,0,235.31,0.05,71.31,0.02
8945,0.48,1641.44,-14502820.21,7662,0,235.31,0.05,71.31,0.02
8946,0.48,1641.44,-14504461.65,7661.51,0,235.31,0.05,71.31,0.02
8947,0.48,1641.44,-14506103.09,7661.03,0,235.3,0.05,71.3,0.02
8948,0.48,1641.44,-14507744.53,7660.55,0,235.3,0.05,71.3,0.02
8949,0.48,1641.44,-14509385.97,7660.07,0,235.29,0.05,71.29,0.02
8950,0.48,1641.44,-14511027.42,7659.58,0,235.29,0.05,71.29,0.02
8951,0.48,1641.44,-14512668.86,7659.1,0,235.28,0.05,71.28,0.02
8952,0.48,1641.44,-14514310.3,7658.62,0,235.28,0.05,71.28,0.02
8953,0.48,1641.44,-14515951.74,7658.14,0,235.28,0.05,71.28,0.02
8954,0.48,1641.44,-14517593.18,7657.65,0,235.27,0.05,71.27,0.02
8955,0.48,1641.44,-14519234.62,7657.17,0,235.27,0.05,71.27,0.02
8956,0.48,1641.44,-14520876.06,7656.69,0,235.26,0.05,71.26,0.02
8957,0.48,1641.44,-14522517.5,7656.21,0,235.26,0.05,71.26,0.02
8958,0.48,1641.44,-14524158.94,7655.72,0,235.26,0.05,71.26,0.02
8959,0.48,1641.44,-14525800.38,7655.24,0,235.25,0.05,71.25,0.02
8960,0.48,1641.44,-14527441.82,7654.76,0,235.25,0.05,71.25,0.02
8961,0.48,1641.44,-14529083.26,7654.28,0,235.24,0.05,71.24,0.02
8962,0.48,1641.44,-14530724.7,7653.79,0,235.24,0.05,71.24,0.02
8963,0.48,1641.44,-14532366.14,7653.31,0,235.23,0.05,71.23,0.02
8964,0.48,1641.44,-14534007.58,7652.83,0,235.23,0.05,71.23,0.02
8965,0.48,1641.44,-14535649.02,7652.35,0,235.23,0.05,71.23,0.02
8966,0.48,1641.44,-14537290.46,7651.86,0,235.22,0.05,71.22,0.02
8967,0.48,1641.44,-14538931.9,7651.38,0,235.22,0.05,71.22,0.02
8968,0.48,1641.44,-14540573.34,7650.9,0,235.21,0.05,71.21,0.02
8969,0.48,1641.44,-14542214.78,7650.42,0,235.21,0.05,71.21,0.02
8970,0.48,1641.44,-14543856.23,7649.93,0,235.2,0.05,71.2,0.02
8971,0.48,1641.44,-14545497.67,7649.45,0,235.2,0.05,71.2,0.02
8972,0.48,1641.44,-14547139.11,7648.97,0,235.2,0.05,71.2,0.02
8973,0.48,1641.44,-14548780.55,7648.49,0,235.19,0.05,71.19,0.02
8974,0.48,1641.44,-14550421.99,7648.01,0,235.19,0.05,71.19,0.02
8975,0.48,1641.44,-14552063.43,7647.52,0,235.18,0.05,71.18,0.02
8976,0.48,1641.44,-14553704.87,7647.04,0,235.18,0.05,71.18,0.02
8977,0.48,1641.44,-14555346.31,7646.56,0,235.17,0.05,71.17,0.02
8978,0.48,1641.44,-14556987.75,7646.08,0,235.17,0.05,71.17,0.02
8979,0.48,1641.44,-14558629.19,7645.59,0,235.17,0.05,71.17,0.02
8980,0.48,1641.44,-14560270.63,7645.11,0,235.16,0.05,71.16,0.02
8981,0.48,1641.44,-14561912.07,7644.63,0,235.16,0.05,71.16,0.02
8982,0.48,1641.44,-14563553.51,7644.15,0,235.15,0.05,71.15,0.02
8983,0.48,1641.44,-14565194.95,7643.67,0,235.15,0.05,71.15,0.02
8984,0.48,1641.44,-14566836.39,7643.18,0,235.14,0.05,71.14,0.02
8985,0.48,1641.44,-14568477.83,7642.7,0,235.14,0.05,71.14,0.02
8986,0.48,1641.44,-14570119.27,7642.22,0,235.14,0.05,71.14,0.02
8987,0.48,1641.44,-14571760.71,7641.74,0,235.13,0.05,71.13,0.02
8988,0.48,1641.44,-14573402.15,7641.25,0,235.13,0.05,71.13,0.02
8989,0.48,1641.44,-14575043.59,7640.77,0,235.12,0.05,71.12,0.02
8990,0.48,1641.44,-14576685.03,7640.29,0,235.12,0.05,71.12,0.02
8991,0.48,1641.44,-14578326.48,7639.81,0,235.11,0.05,71.11,0.02
8992,0.48,1641.44,-14579967.92,7639.33,0,235.11,0.05,71.11,0.02
8993,0.48,1641.44,-14581609.36,7638.84,0,235.11,0.05,71.11,0.02
8994,0.48,1641.44,-14583250.8,7638.36,0,235.1,0.05,71.1,0.02
8995,0.48,1641.44,-14584892.24,7637.88,0,235.1,0.05,71.1,0.02
8996,0.48,1641.44,-14586533.68,7637.4,0,235.09,0.05,71.09,0.02
8997,0.48,1641.44,-14588175.12,7636.91,0,235.09,0.05,71.09,0.02
8998,0.48,1641.44,-14589816.56,7636.43,0,235.08,0.05,71.08,0.02
8999,0.48,1641.44,-14591458,7635.95,0,235.08,0.05,71.08,0.02
9000,0.48,1641.44,-14593099.44,7635.47,0,235.08,0.05,71.08,0.02
9001,0.48,1641.44,-14594740.88,7634.99,0,235.07,0.05,71.07,0.02
9002,0.48,1641.44,-14596382.32,7634.5,0,235.07,0.05,71.07,0.02
9003,0.48,1641.44,-14598023.76,7634.02,0,235.06,0.05,71.06,0.02
9004,0.48,1641.44,-14599665.2,7633.54,0,235.06,0.05,71.06,0.02
9005,0.48,1641.44,-14601306.64,7633.06,0,235.05,0.05,71.05,0.02
9006,0.48,1641.44,-14602948.08,7632.58,0,235.05,0.05,71.05,0.02
9007,0.48,1641.44,-14604589.52,7632.09,0,235.05,0.05,71.05,0.02
9008,0.48,1641.44,-14606230.96,7631.61,0,235.04,0.05,71.04,0.02
9009,0.48,1641.44,-14607872.4,7631.13,0,235.04,0.05,71.04,0.02
9010,0.48,1641.44,-14609513.84,7630.65,0,235.03,0.05,71.03,0.02
9011,0.48,1641.44,-14611155.29,7630.17,0,235.03,0.05,71.03,0.02
9012,0.48,1641.44,-14612796.73,7629.68,0,235.02,0.05,71.02,0.02
9013,0.48,1641.44,-14614438.17,7629.2,0,235.02,0.05,71.02,0.02
9014,0.48,1641.44,-14616079.61,7628.72,0,235.02,0.05,71.02,0.02
9015,0.48,1641.44,-14617721.05,7628.24,0,235.01,0.05,71.01,0.02
9016,0.48,1641.44,-14619362.49,7627.76,0,235.01,0.05,71.01,0.02
9017,0.48,1641.44,-14621003.93,7627.27,0,235,0.05,71,0.02
9018,0.48,1641.44,-14622645.37,7626.79,0,235,0.05,71,0.02
9019,0.48,1641.44,-14624286.81,7626.31,0,234.99,0.05,70.99,0.02
9020,0.48,1641.44,-14625928.25,7625.83,0,234.99,0.05,70.99,0.02
9021,0.48,1641.44,-14627569.69,7625.35,0,234.99,0.05,70.99,0.02
9022,0.48,1641.44,-14629211.13,7624.87,0,234.98,0.05,70.98,0.02
9023,0.48,1641.44,-14630852.57,7624.38,0,234.98,0.05,70.98,0.02
9024,0.48,1641.44,-14632494.01,7623.9,0,234.97,0.05,70.97,0.02
9025,0.48,1641.44,-14634135.45,7623.42,0,234.97,0.05,70.97,0.02
9026,0.48,1641.44,-14635776.89,7622.94,0,234.96,0.05,70.96,0.02
9027,0.48,1641.44,-14637418.33,7622.46,0,234.96,0.05,70.96,0.02
9028,0.48,1641.44,-14639059.77,7621.97,0,234.96,0.05,70.96,0.02
9029,0.48,1641.44,-14640701.21,7621.49,0,234.95,0.05,70.95,0.02
9030,0.48,1641.44,-14642342.65,7621.01,0,234.95,0.05,70.95,0.02
9031,0.48,1641.44,-14643984.09,7620.53,0,234.94,0.05,70.94,0.02
9032,0.48,1641.44,-14645625.54,7620.05,0,234.94,0.05,70.94,0.02
9033,0.48,1641.44,-14647266.98,7619.57,0,234.93,0.05,70.93,0.02
9034,0.48,1641.44,-14648908.42,7619.08,0,234.93,0.05,70.93,0.02
9035,0.48,1641.44,-14650549.86,7618.6,0,234.93,0.05,70.93,0.02
9036,0.48,1641.44,-14652191.3,7618.12,0,234.92,0.05,70.92,0.02
9037,0.48,1641.44,-14653832.74,7617.64,0,234.92,0.05,70.92,0.02
9038,0.48,1641.44,-14655474.18,7617.16,0,234.91,0.05,70.91,0.02
9039,0.48,1641.44,-14657115.62,7616.67,0,234.91,0.05,70.91,0.02
9040,0.48,1641.44,-14658757.06,7616.19,0,234.9,0.05,70.9,0.02
9041,0.48,1641.44,-14660398.5,7615.71,0,234.9,0.05,70.9,0.02
9042,0.48,1641.44,-14662039.94,7615.23,0,234.9,0.05,70.9,0.02
9043,0.48,1641.44,-14663681.38,7614.75,0,234.89,0.05,70.89,0.02
9044,0.48,1641.44,-14665322.82,7614.27,0,234.89,0.05,70.89,0.02
9045,0.48,1641.44,-14666964.26,7613.78,0,234.88,0.05,70.88,0.02
9046,0.48,1641.44,-14668605.7,7613.3,0,234.88,0.05,70.88,0.02
9047,0.48,1641.44,-14670247.14,7612.82,0,234.87,0.05,70.87,0.02
9048,0.48,1641.44,-14671888.58,7612.34,0,234.87,0.05,70.87,0.02
9049,0.48,1641.44,-14673530.02,7611.86,0,234.87,0.05,70.87,0.02
9050,0.48,1641.44,-14675171.46,7611.38,0,234.86,0.05,70.86,0.02
9051,0.48,1641.44,-14676812.9,7610.89,0,234.86,0.05,70.86,0.02
9052,0.48,1641.44,-14678454.35,7610.41,0,234.85,0.05,70.85,0.02
9053,0.48,1641.44,-14680095.79,7609.93,0,234.85,0.05,70.85,0.02
9054,0.48,1641.44,-14681737.23,7609.45,0,234.84,0.05,70.84,0.02
9055,0.48,1641.44,-14683378.67,7608.97,0,234.84,0.05,70.84,0.02
9056,0.48,1641.44,-14685020.11,7608.49,0,234.84,0.05,70.84,0.02
9057,0.48,1641.44,-14686661.55,7608.01,0,234.83,0.05,70.83,0.02
9058,0.48,1641.44,-14688302.99,7607.52,0,234.83,0.05,70.83,0.02
9059,0.48,1641.44,-14689944.43,7607.04,0,234.82,0.05,70.82,0.02
9060,0.48,1641.44,-14691585.87,7606.56,0,234.82,0.05,70.82,0.02
9061,0.48,1641.44,-14693227.31,7606.08,0,234.81,0.05,70.81,0.02
9062,0.48,1641.44,-14694868.75,7605.6,0,234.81,0.05,70.81,0.02
9063,0.48,1641.44,-14696510.19,7605.12,0,234.81,0.05,70.81,0.02
9064,0.48,1641.44,-14698151.63,7604.63,0,234.8,0.05,70.8,0.02
9065,0.48,1641.44,-14699793.07,7604.15,0,234.8,0.05,70.8,0.02
9066,0.48,1641.44,-14701434.51,7603.67,0,234.79,0.05,70.79,0.02
9067,0.48,1641.44,-14703075.95,7603.19,0,234.79,0.05,70.79,0.02
9068,0.48,1641.44,-14704717.39,7602.71,0,234.78,0.05,70.78,0.02
9069,0.48,1641.44,-14706358.83,7602.23,0,234.78,0.05,70.78,0.02
9070,0.48,1641.44,-14708000.27,7601.75,0,234.78,0.05,70.78,0.02
9071,0.48,1641.44,-14709641.71,7601.26,0,234.77,0.05,70.77,0.02
9072,0.48,1641.44,-14711283.15,7600.78,0,234.77,0.05,70.77,0.02
9073,0.48,1641.44,-14712924.6,7600.3,0,234.76,0.05,70.76,0.02
9074,0.48,1641.44,-14714566.04,7599.82,0,234.76,0.05,70.76,0.02
9075,0.48,1641.44,-14716207.48,7599.34,0,234.75,0.05,70.75,0.02
9076,0.48,1641.44,-14717848.92,7598.86,0,234.75,0.05,70.75,0.02
9077,0.48,1641.44,-14719490.36,7598.38,0,234.75,0.05,70.75,0.02
9078,0.48,1641.44,-14721131.8,7597.89,0,234.74,0.05,70.74,0.02
9079,0.48,1641.44,-14722773.24,7597.41,0,234.74,0.05,70.74,0.02
9080,0.48,1641.44,-14724414.68,7596.93,0,234.73,0.05,70.73,0.02
9081,0.48,1641.44,-14726056.12,7596.45,0,234.73,0.05,70.73,0.02
9082,0.48,1641.44,-14727697.56,7595.97,0,234.72,0.05,70.72,0.02
9083,0.48,1641.44,-14729339,7595.49,0,234.72,0.05,70.72,0.02
9084,0.48,1641.44,-14730980.44,7595.01,0,234.72,0.05,70.72,0.02
9085,0.48,1641.44,-14732621.88,7594.52,0,234.71,0.05,70.71,0.02
9086,0.48,1641.44,-14734263.32,7594.04,0,234.71,0.05,70.71,0.02
9087,0.48,1641.44,-14735904.76,7593.56,0,234.7,0.05,70.7,0.02
9088,0.48,1641.44,-14737546.2,7593.08,0,234.7,0.05,70.7,0.02
9089,0.48,1641.44,-14739187.64,7592.6,0,234.69,0.05,70.69,0.02
9090,0.48,1641.44,-14740829.08,7592.12,0,234.69,0.05,70.69,0.02
9091,0.48,1641.44,-14742470.52,7591.64,0,234.69,0.05,70.69,0.02
9092,0.48,1641.44,-14744111.96,7591.16,0,234.68,0.05,70.68,0.02
9093,0.48,1641.44,-14745753.4,7590.67,0,234.68,0.05,70.68,0.02
9094,0.48,1641.44,-14747394.85,7590.19,0,234.67,0.05,70.67,0.02
9095,0.48,1641.44,-14749036.29,7589.71,0,234.67,0.05,70.67,0.02
9096,0.48,1641.44,-14750677.73,7589.23,0,234.66,0.05,70.66,0.02
9097,0.48,1641.44,-14752319.17,7588.75,0,234.66,0.05,70.66,0.02
9098,0.48,1641.44,-14753960.61,7588.27,0,234.66,0.05,70.66,0.02
9099,0.48,1641.44,-14755602.05,7587.79,0,234.65,0.05,70.65,0.02
9100,0.48,1641.44,-14757243.49,7587.31,0,234.65,0.05,70.65,0.02
9101,0.48,1641.44,-14758884.93,7586.82,0,234.64,0.05,70.64,0.02
9102,0.48,1641.44,-14760526.37,7586.34,0,234.64,0.05,70.64,0.02
9103,0.48,1641.44,-14762167.81,7585.86,0,234.63,0.05,70.63,0.02
9104,0.48,1641.44,-14763809.25,7585.38,0,234.63,0.05,70.63,0.02
9105,0.48,1641.44,-14765450.69,7584.9,0,234.63,0.05,70.63,0.02
9106,0.48,1641.44,-14767092.13,7584.42,0,234.62,0.05,70.62,0.02
9107,0.48,1641.44,-14768733.57,7583.94,0,234.62,0.05,70.62,0.02
9108,0.48,1641.44,-14770375.01,7583.46,0,234.61,0.05,70.61,0.02
9109,0.48,1641.44,-14772016.45,7582.98,0,234.61,0.05,70.61,0.02
9110,0.48,1641.44,-14773657.89,7582.49,0,234.6,0.05,70.6,0.02
9111,0.48,1641.44,-14775299.33,7582.01,0,234.6,0.05,70.6,0.02
9112,0.48,1641.44,-14776940.77,7581.53,0,234.6,0.05,70.6,0.02
9113,0.48,1641.44,-14778582.21,7581.05,0,234.59,0.05,70.59,0.02
9114,0.48,1641.44,-14780223.66,7580.57,0,234.59,0.05,70.59,0.02
9115,0.48,1641.44,-14781865.1,7580.09,0,234.58,0.05,70.58,0.02
9116,0.48,1641.44,-14783506.54,7579.61,0,234.58,0.05,70.58,0.02
9117,0.48,1641.44,-14785147.98,7579.13,0,234.57,0.05,70.57,0.02
9118,0.48,1641.44,-14786789.42,7578.65,0,234.57,0.05,70.57,0.02
9119,0.48,1641.44,-14788430.86,7578.16,0,234.57,0.05,70.57,0.02
9120,0.48,1641.44,-14790072.3,7577.68,0,234.56,0.05,70.56,0.02
9121,0.48,1641.44,-14791713.74,7577.2,0,234.56,0.05,70.56,0.02
9122,0.48,1641.44,-14793355.18,7576.72,0,234.55,0.05,70.55,0.02
9123,0.48,1641.44,-14794996.62,7576.24,0,234.55,0.05,70.55,0.02
9124,0.48,1641.44,-14796638.06,7575.76,0,234.54,0.05,70.54,0.02
9125,0.48,1641.44,-14798279.5,7575.28,0,234.54,0.05,70.54,0.02
9126,0.48,1641.44,-14799920.94,7574.8,0,234.54,0.05,70.54,0.02
9127,0.48,1641.44,-14801562.38,7574.32,0,234.53,0.05,70.53,0.02
9128,0.48,1641.44,-14803203.82,7573.84,0,234.53,0.05,70.53,0.02
9129,0.48,1641.44,-14804845.26,7573.36,0,234.52,0.05,70.52,0.02
9130,0.48,1641.44,-14806486.7,7572.87,0,234.52,0.05,70.52,0.02
9131,0.48,1641.44,-14808128.14,7572.39,0,234.52,0.05,70.52,0.02
9132,0.48,1641.44,-14809769.58,7571.91,0,234.51,0.05,70.51,0.02
9133,0.48,1641.44,-14811411.02,7571.43,0,234.51,0.05,70.51,0.02
9134,0.48,1641.44,-14813052.46,7570.95,0,234.5,0.05,70.5,0.02
9135,0.48,1641.44,-14814693.91,7570.47,0,234.5,0.05,70.5,0.02
9136,0.48,1641.44,-14816335.35,7569.99,0,234.49,0.05,70.49,0.02
9137,0.48,1641.44,-14817976.79,7569.51,0,234.49,0.05,70.49,0.02
9138,0.48,1641.44,-14819618.23,7569.03,0,234.49,0.05,70.49,0.02
9139,0.48,1641.44,-14821259.67,7568.55,0,234.48,0.05,70.48,0.02
9140,0.48,1641.44,-14822901.11,7568.07,0,234.48,0.05,70.48,0.02
9141,0.48,1641.44,-14824542.55,7567.58,0,234.47,0.05,70.47,0.02
9142,0.48,1641.44,-14826183.99,7567.1,0,234.47,0.05,70.47,0.02
9143,0.48,1641.44,-14827825.43,7566.62,0,234.46,0.05,70.46,0.02
9144,0.48,1641.44,-14829466.87,7566.14,0,234.46,0.05,70.46,0.02
9145,0.48,1641.44,-14831108.31,7565.66,0,234.46,0.05,70.46,0.02
9146,0.48,1641.44,-14832749.75,7565.18,0,234.45,0.05,70.45,0.02
9147,0.48,1641.44,-14834391.19,7564.7,0,234.45,0.05,70.45,0.02
9148,0.48,1641.44,-14836032.63,7564.22,0,234.44,0.05,70.44,0.02
9149,0.48,1641.44,-14837674.07,7563.74,0,234.44,0.05,70.44,0.02
9150,0.48,1641.44,-14839315.51,7563.26,0,234.43,0.05,70.43,0.02
9151,0.48,1641.44,-14840956.95,7562.78,0,234.43,0.05,70.43,0.02
9152,0.48,1641.44,-14842598.39,7562.3,0,234.43,0.05,70.43,0.02
9153,0.48,1641.44,-14844239.83,7561.82,0,234.42,0.05,70.42,0.02
9154,0.48,1641.44,-14845881.27,7561.33,0,234.42,0.05,70.42,0.02
9155,0.48,1641.44,-14847522.72,7560.85,0,234.41,0.05,70.41,0.02
9156,0.48,1641.44,-14849164.16,7560.37,0,234.41,0.05,70.41,0.02
9157,0.48,1641.44,-14850805.6,7559.89,0,234.4,0.05,70.4,0.02
9158,0.48,1641.44,-14852447.04,7559.41,0,234.4,0.05,70.4,0.02
9159,0.48,1641.44,-14854088.48,7558.93,0,234.4,0.05,70.4,0.02
9160,0.48,1641.44,-14855729.92,7558.45,0,234.39,0.05,70.39,0.02
9161,0.48,1641.44,-14857371.36,7557.97,0,234.39,0.05,70.39,0.02
9162,0.48,1641.44,-14859012.8,7557.49,0,234.38,0.05,70.38,0.02
9163,0.48,1641.44,-14860654.24,7557.01,0,234.38,0.05,70.38,0.02
9164,0.48,1641.44,-14862295.68,7556.53,0,234.37,0.05,70.37,0.02
9165,0.48,1641.44,-14863937.12,7556.05,0,234.37,0.05,70.37,0.02
9166,0.48,1641.44,-14865578.56,7555.57,0,234.37,0.05,70.37,0.02
9167,0.48,1641.44,-14867220,7555.09,0,234.36,0.05,70.36,0.02
9168,0.48,1641.44,-14868861.44,7554.61,0,234.36,0.05,70.36,0.02
9169,0.48,1641.44,-14870502.88,7554.12,0,234.35,0.05,70.35,0.02
9170,0.48,1641.44,-14872144.32,7553.64,0,234.35,0.05,70.35,0.02
9171,0.48,1641.44,-14873785.76,7553.16,0,234.34,0.05,70.34,0.02
9172,0.48,1641.44,-14875427.2,7552.68,0,234.34,0.05,70.34,0.02
9173,0.48,1641.44,-14877068.64,7552.2,0,234.34,0.05,70.34,0.02
9174,0.48,1641.44,-14878710.08,7551.72,0,234.33,0.05,70.33,0.02
9175,0.48,1641.44,-14880351.52,7551.24,0,234.33,0.05,70.33,0.02
9176,0.48,1641.44,-14881992.97,7550.76,0,234.32,0.05,70.32,0.02
9177,0.48,1641.44,-14883634.41,7550.28,0,234.32,0.05,70.32,0.02
9178,0.48,1641.44,-14885275.85,7549.8,0,234.31,0.05,70.31,0.02
9179,0.48,1641.44,-14886917.29,7549.32,0,234.31,0.05,70.31,0.02
9180,0.48,1641.44,-14888558.73,7548.84,0,234.31,0.05,70.31,0.02
9181,0.48,1641.44,-14890200.17,7548.36,0,234.3,0.05,70.3,0.02
9182,0.48,1641.44,-14891841.61,7547.88,0,234.3,0.05,70.3,0.02
9183,0.48,1641.44,-14893483.05,7547.4,0,234.29,0.05,70.29,0.02
9184,0.48,1641.44,-14895124.49,7546.92,0,234.29,0.05,70.29,0.02
9185,0.48,1641.44,-14896765.93,7546.44,0,234.28,0.05,70.28,0.02
9186,0.48,1641.44,-14898407.37,7545.96,0,234.28,0.05,70.28,0.02
9187,0.48,1641.44,-14900048.81,7545.48,0,234.28,0.05,70.28,0.02
9188,0.48,1641.44,-14901690.25,7545,0,234.27,0.05,70.27,0.02
9189,0.48,1641.44,-14903331.69,7544.51,0,234.27,0.05,70.27,0.02
